147	0
310	0
414	0
541	0
668	0
792	0
914	0
143	1
262	1
413	1
537	1
666	1
793	1
917	1
43	2
162	2
262	2
406	2
530	2
666	2
791	2
914	2
44	3
257	3
402	3
530	3
665	3
788	3
914	3
139	4
257	4
405	4
535	4
666	4
792	4
914	4
52	5
243	5
398	5
523	5
656	5
783	5
905	5
50	6
242	6
413	6
541	6
667	6
792	6
918	6
49	7
176	7
313	7
414	7
540	7
665	7
786	7
911	7
51	8
169	8
314	8
414	8
541	8
666	8
789	8
916	8
52	9
242	9
394	9
533	9
666	9
791	9
915	9
47	10
177	10
323	10
414	10
540	10
668	10
791	10
917	10
47	11
188	11
314	11
414	11
554	11
667	11
793	11
916	11
57	12
241	12
405	12
533	12
666	12
788	12
909	12
58	13
250	13
412	13
539	13
666	13
789	13
916	13
49	14
188	14
317	14
414	14
650	14
672	14
798	14
917	14
50	15
251	15
398	15
537	15
665	15
783	15
898	15
58	16
257	16
413	16
538	16
666	16
787	16
915	16
50	17
247	17
401	17
529	17
665	17
788	17
916	17
128	18
257	18
405	18
535	18
666	18
788	18
917	18
44	19
172	19
312	19
414	19
649	19
679	19
799	19
134	20
257	20
395	20
527	20
653	20
680	20
798	20
917	20
47	21
251	21
385	21
416	21
654	21
774	21
907	21
145	22
263	22
414	22
541	22
667	22
792	22
916	22
50	23
244	23
390	23
416	23
540	23
667	23
789	23
916	23
57	24
257	24
412	24
538	24
667	24
793	24
917	24
52	25
252	25
324	25
414	25
541	25
668	25
794	25
915	25
48	26
177	26
324	26
416	26
538	26
666	26
790	26
916	26
57	27
251	27
400	27
536	27
666	27
792	27
910	27
58	28
242	28
397	28
523	28
665	28
783	28
905	28
57	29
257	29
412	29
539	29
667	29
792	29
915	29
58	30
247	30
400	30
534	30
666	30
788	30
913	30
44	31
186	31
322	31
415	31
554	31
666	31
792	31
918	31
52	32
173	32
264	32
413	32
539	32
667	32
789	32
915	32
45	33
177	33
317	33
414	33
541	33
667	33
789	33
909	33
46	34
186	34
311	34
415	34
554	34
667	34
791	34
916	34
48	35
174	35
315	35
413	35
554	35
667	35
794	35
917	35
52	36
256	36
412	36
537	36
666	36
791	36
908	36
56	37
244	37
404	37
534	37
667	37
791	37
914	37
52	38
257	38
404	38
532	38
666	38
789	38
914	38
57	39
250	39
396	39
532	39
665	39
788	39
906	39
49	40
251	40
403	40
527	40
665	40
786	40
912	40
45	41
177	41
317	41
414	41
538	41
667	41
788	41
916	41
57	42
188	42
320	42
414	42
651	42
774	42
897	42
52	43
173	43
263	43
405	43
534	43
665	43
789	43
918	43
51	44
188	44
321	44
415	44
645	44
672	44
793	44
917	44
51	45
188	45
316	45
414	45
537	45
666	45
788	45
900	45
58	46
251	46
406	46
537	46
666	46
788	46
915	46
50	47
257	47
413	47
538	47
667	47
793	47
917	47
50	48
188	48
315	48
414	48
664	48
777	48
902	48
51	49
257	49
399	49
522	49
652	49
680	49
793	49
916	49
142	50
263	50
413	50
542	50
668	50
791	50
914	50
52	51
176	51
313	51
414	51
654	51
681	51
792	51
916	51
57	52
250	52
398	52
534	52
666	52
788	52
913	52
52	53
248	53
397	53
524	53
665	53
791	53
916	53
52	54
188	54
318	54
415	54
654	54
773	54
903	54
50	55
251	55
413	55
537	55
666	55
791	55
911	55
48	56
177	56
324	56
415	56
539	56
667	56
797	56
918	56
50	57
243	57
324	57
523	57
654	57
769	57
896	57
49	58
261	58
413	58
538	58
666	58
792	58
916	58
49	59
245	59
394	59
534	59
666	59
790	59
916	59
52	60
188	60
320	60
414	60
541	60
667	60
788	60
912	60
57	61
261	61
413	61
538	61
666	61
790	61
916	61
42	62
161	62
264	62
413	62
541	62
668	62
792	62
916	62
48	63
256	63
403	63
530	63
665	63
788	63
916	63
51	64
257	64
413	64
541	64
668	64
791	64
916	64
51	65
177	65
314	65
414	65
654	65
786	65
906	65
137	66
262	66
413	66
538	66
668	66
791	66
916	66
50	67
257	67
407	67
533	67
666	67
791	67
916	67
49	68
177	68
314	68
414	68
539	68
667	68
792	68
915	68
58	69
176	69
317	69
414	69
542	69
667	69
789	69
915	69
49	70
243	70
323	70
415	70
543	70
666	70
791	70
911	70
49	71
174	71
319	71
415	71
538	71
666	71
791	71
918	71
52	72
248	72
403	72
535	72
665	72
787	72
915	72
56	73
238	73
399	73
534	73
667	73
793	73
917	73
46	74
185	74
322	74
414	74
540	74
668	74
797	74
923	74
58	75
247	75
325	75
414	75
540	75
666	75
782	75
911	75
46	76
188	76
324	76
415	76
650	76
680	76
796	76
917	76
47	77
257	77
412	77
540	77
668	77
792	77
918	77
51	78
250	78
401	78
530	78
662	78
786	78
905	78
52	79
186	79
321	79
414	79
540	79
667	79
791	79
914	79
46	80
185	80
318	80
414	80
540	80
666	80
787	80
912	80
59	81
250	81
400	81
525	81
664	81
787	81
911	81
56	82
250	82
398	82
528	82
665	82
789	82
923	82
50	83
174	83
318	83
414	83
540	83
667	83
793	83
923	83
52	84
257	84
401	84
522	84
663	84
777	84
899	84
51	85
185	85
315	85
414	85
539	85
666	85
791	85
917	85
44	86
174	86
315	86
414	86
539	86
667	86
792	86
916	86
132	87
261	87
413	87
538	87
666	87
790	87
915	87
47	88
176	88
320	88
414	88
541	88
668	88
793	88
917	88
49	89
248	89
405	89
533	89
666	89
786	89
902	89
58	90
252	90
404	90
534	90
667	90
789	90
913	90
51	91
250	91
412	91
535	91
666	91
791	91
916	91
46	92
177	92
319	92
415	92
663	92
772	92
903	92
49	93
176	93
322	93
415	93
655	93
787	93
912	93
47	94
174	94
319	94
414	94
541	94
669	94
794	94
916	94
57	95
257	95
413	95
539	95
666	95
791	95
915	95
148	96
263	96
413	96
541	96
668	96
792	96
916	96
58	97
251	97
412	97
535	97
666	97
792	97
916	97
44	98
178	98
318	98
415	98
540	98
668	98
791	98
916	98
53	99
249	99
404	99
533	99
665	99
787	99
914	99
58	100
257	100
404	100
531	100
666	100
789	100
912	100
50	101
257	101
400	101
532	101
665	101
787	101
904	101
47	102
248	102
322	102
415	102
554	102
667	102
791	102
916	102
52	103
184	103
396	103
521	103
664	103
786	103
915	103
138	104
261	104
413	104
538	104
667	104
792	104
917	104
47	105
176	105
317	105
414	105
540	105
666	105
791	105
910	105
50	106
251	106
397	106
530	106
665	106
787	106
909	106
44	107
188	107
314	107
414	107
541	107
667	107
792	107
916	107
50	108
188	108
316	108
415	108
651	108
680	108
796	108
923	108
57	109
257	109
403	109
528	109
665	109
782	109
913	109
142	110
262	110
413	110
538	110
667	110
792	110
915	110
52	111
186	111
319	111
414	111
538	111
667	111
793	111
917	111
51	112
251	112
396	112
522	112
664	112
782	112
906	112
49	113
186	113
322	113
415	113
554	113
668	113
793	113
917	113
51	114
257	114
399	114
534	114
666	114
791	114
915	114
142	115
261	115
402	115
534	115
665	115
790	115
907	115
50	116
183	116
314	116
414	116
539	116
667	116
788	116
916	116
58	117
257	117
412	117
535	117
666	117
792	117
916	117
58	118
257	118
397	118
530	118
663	118
787	118
907	118
42	119
175	119
318	119
414	119
539	119
667	119
788	119
912	119
52	120
184	120
323	120
415	120
541	120
667	120
791	120
913	120
57	121
239	121
395	121
532	121
665	121
789	121
910	121
49	122
174	122
324	122
416	122
655	122
773	122
895	122
49	123
257	123
399	123
526	123
